ASSET_CLASS,ASSET_CD,LOCATION_DETAIL,STEWARD,MAINTAINED_BY,MAINT_INFO,LIFE_CYCLE_STATUS,ASSET_TYPE,TYPE_DESCRIPTION,MINORTYPE,BOOKING_CODE,longitude,latitude,location
,COV971,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1COV11,-114.049540882949,51.1657926388167,"(51.1657926388167, -114.049540882949)"
,UNI546,3045 UTAH DR NW,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1UNI99,-114.131700209782,51.0687995252715,"(51.0687995252715, -114.131700209782)"
,ROC400,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ROC08,-114.24611246427,51.1512144201798,"(51.1512144201798, -114.24611246427)"
,ROC400,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ROC09,-114.246110169138,51.1507625041205,"(51.1507625041205, -114.246110169138)"
,ROC400,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ROC09,-114.247255870772,51.1507413761488,"(51.1507413761488, -114.247255870772)"
,EVE112,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EVE07,-114.10546825705,50.9193406154853,"(50.9193406154853, -114.10546825705)"
,EVE112,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EVE07,-114.104758072617,50.9193414147996,"(50.9193414147996, -114.104758072617)"
,OGD801,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1OGD13,-114.013304331587,50.9842952006962,"(50.9842952006962, -114.013304331587)"
,OGD801,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1OGD12,-114.012942603003,50.9827464000811,"(50.9827464000811, -114.012942603003)"
,EVE110,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1EVE16,-114.112566453729,50.9131382211902,"(50.9131382211902, -114.112566453729)"
,RIV880,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.016889472203,50.9720170934526,"(50.9720170934526, -114.016889472203)"
,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1RIV01,-114.016133705416,50.9712867986493,"(50.9712867986493, -114.016133705416)"
,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RIV04,-114.019124299085,50.9714625051685,"(50.9714625051685, -114.019124299085)"
,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RIV04,-114.018263185901,50.970795578343,"(50.970795578343, -114.018263185901)"
,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1RIV01,-114.016427437761,50.9710805018557,"(50.9710805018557, -114.016427437761)"
,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RIV02,-114.018065047243,50.9711952312356,"(50.9711952312356, -114.018065047243)"
,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RIV03,-114.019321133435,50.9710646199149,"(50.9710646199149, -114.019321133435)"
,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RIV03,-114.01847125636,50.9715052059465,"(50.9715052059465, -114.01847125636)"
,RIV880,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RIV02,-114.018920264294,50.970746912406,"(50.970746912406, -114.018920264294)"
DISCOVERED ASSET,RIV880,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.017244707087,50.9717158502505,"(50.9717158502505, -114.017244707087)"
DISCOVERED ASSET,RIV880,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.016896558426,50.9718634928223,"(50.9718634928223, -114.016896558426)"
DISCOVERED ASSET,RIV880,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.017131598715,50.9720341119315,"(50.9720341119315, -114.017131598715)"
DISCOVERED ASSET,RIV880,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.017435924747,50.9719041555425,"(50.9719041555425, -114.017435924747)"
DISCOVERED - DAS,DIS100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DIS01,-114.212335402219,51.0137433905038,"(51.0137433905038, -114.212335402219)"
DISCOVERED - DAS,DIS100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DIS03,-114.21177433526,51.0139728492375,"(51.0139728492375, -114.21177433526)"
DISCOVERED - DAS,DIS100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DIS02,-114.212915941173,51.0144181670253,"(51.0144181670253, -114.212915941173)"
DISCOVERED - DAS,DIS100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DIS03,-114.212913552176,51.0139698971405,"(51.0139698971405, -114.212913552176)"
DISCOVERED - DAS,DIS100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DIS01,-114.212349614449,51.014643570194,"(51.014643570194, -114.212349614449)"
,DIS100,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.213081674776,51.0138494690634,"(51.0138494690634, -114.213081674776)"
DISCOVERED - DAS,DIS100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DIS02,-114.211774403608,51.0144221625644,"(51.0144221625644, -114.211774403608)"
,HUN716,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HUN39,-114.051373362155,51.1223941198042,"(51.1223941198042, -114.051373362155)"
,REN126,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6REN12,-114.040042420984,51.0645117806304,"(51.0645117806304, -114.040042420984)"
,DOV758,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DOV18,-113.974921628757,51.0287208455474,"(51.0287208455474, -113.974921628757)"
,TUS620,,CALGARY PARKS & CSSB,CALGARY PARKS,PLASTIC,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.238379558623,51.131592446557,"(51.131592446557, -114.238379558623)"
,HID536,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1HID02,-114.107481683563,51.1530662583148,"(51.1530662583148, -114.107481683563)"
,PAN075,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PAN05,-114.090688700736,51.1623412721621,"(51.1623412721621, -114.090688700736)"
,MAL504,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MAL21,-114.023681231229,51.0643164727187,"(51.0643164727187, -114.023681231229)"
,RAN021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1RAN15,-114.190447824957,51.122195992988,"(51.122195992988, -114.190447824957)"
,EVE110,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1EVE15,-114.111866420038,50.9131376695318,"(50.9131376695318, -114.111866420038)"
,EDG149,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1EDG04,-114.155818016673,51.1335107854406,"(51.1335107854406, -114.155818016673)"
,EDG140,,CALGARY PARKS & CBE,CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1EDG01,-114.142465416472,51.128079205881,"(51.128079205881, -114.142465416472)"
,EVE110,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1EVE15,-114.1121714928,50.913334119896,"(50.913334119896, -114.1121714928)"
,DRG543,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1DRG01,-114.019253469453,50.9306626243437,"(50.9306626243437, -114.019253469453)"
,CED107,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CED01,-114.13114759051,50.9555592975696,"(50.9555592975696, -114.13114759051)"
4/2016: C MCLEAN TO ADVISE BOOKING CODE CHANGES,CUR552,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X6CFC01,-114.118780655564,51.0125470223775,"(51.0125470223775, -114.118780655564)"
,SDC436,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SDC28,-114.030971966211,50.901100400058,"(50.901100400058, -114.030971966211)"
4/2016: C MCLEAN TO ADVISE BOOKING CODE CHANGES,CUR552,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1LPK02,-114.119851058146,51.0106536436657,"(51.0106536436657, -114.119851058146)"
4/2016: C MCLEAN TO ADVISE BOOKING CODE CHANGES,CUR552,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X6CFC02,-114.11997926842,51.0114197100314,"(51.0114197100314, -114.11997926842)"
,MCT823,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MCT22,-113.958312685901,50.9088328331417,"(50.9088328331417, -113.958312685901)"
4/2016: C MCLEAN TO ADVISE BOOKING CODE CHANGES,CUR552,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1LPK02,-114.120961286541,51.0103538543152,"(51.0103538543152, -114.120961286541)"
,WBN409,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WBN09,-114.130687682996,50.9371462149888,"(50.9371462149888, -114.130687682996)"
,CPF853,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.943175262272,50.9078433186163,"(50.9078433186163, -113.943175262272)"
,RIV848,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1RIV13,-114.009158732256,50.9740260420084,"(50.9740260420084, -114.009158732256)"
,CHV960,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CHV02,-114.062958025282,51.1577569344578,"(51.1577569344578, -114.062958025282)"
,MCT821,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MCT09,-113.959725639394,50.9184989373265,"(50.9184989373265, -113.959725639394)"
,CAN343,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CAN19,-114.083175559589,50.9419465899008,"(50.9419465899008, -114.083175559589)"
,EVE110,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1EVE09,-114.109227304903,50.917373244367,"(50.917373244367, -114.109227304903)"
,CAS071,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CAS04,-113.958550433882,51.1050950958962,"(51.1050950958962, -113.958550433882)"
,TEM152,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TEM02,-113.942859164099,51.0851217158665,"(51.0851217158665, -113.942859164099)"
,PAL039,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1PAL03,-114.115426053478,50.9682088711476,"(50.9682088711476, -114.115426053478)"
,CHW375,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1TRI03,-114.111162485822,51.084147953417,"(51.084147953417, -114.111162485822)"
,SOM670,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SOM02,-114.097510839875,50.902842246214,"(50.902842246214, -114.097510839875)"
,RIC107,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5RIC03,-114.107534947201,51.0361924276197,"(51.0361924276197, -114.107534947201)"
,CED107,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1CED01,-114.130894121662,50.9554015920198,"(50.9554015920198, -114.130894121662)"
,EVE963,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EVE12,-114.121217675792,50.9152623156442,"(50.9152623156442, -114.121217675792)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,SCE410,,CALGARY PARKS,CALGARY PARKS,BASKET #6,ACTIVE,2,DISK GOLF BASKET,NO BREAKDOWN,N/A,-114.224382700659,51.0999154002838,"(51.0999154002838, -114.224382700659)"
,RIC107,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5RIC03,-114.106626146621,51.0361877819314,"(51.0361877819314, -114.106626146621)"
,LKV525,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5LKV04,-114.135681033944,50.9991754150442,"(50.9991754150442, -114.135681033944)"
,STA544,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1STA02,-114.121986918579,51.0656025793217,"(51.0656025793217, -114.121986918579)"
,OGD809,,CALGARY RECREATION,CALGARY PARKS SHARED,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,SOFTBALL 5,-114.008943516597,50.9977703236907,"(50.9977703236907, -114.008943516597)"
,HAM461,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HAM14,-114.148760859754,51.1423120495142,"(51.1423120495142, -114.148760859754)"
,LKV525,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5LKV04,-114.135671872993,50.9997600562885,"(50.9997600562885, -114.135671872993)"
,FAL083,,CALGARY PARKS & CBE,CALGARY PARKS AND SCHOOL,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1FAL08,-113.944364645516,51.098921965027,"(51.098921965027, -113.944364645516)"
,HAM461,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.147714156935,51.1427977485466,"(51.1427977485466, -114.147714156935)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,MAL504,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.02391410621,51.0658903108196,"(51.0658903108196, -114.02391410621)"
,VAR103,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1VAR05,-114.16638655203,51.1019576683153,"(51.1019576683153, -114.16638655203)"
,DDG718,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DDG08,-114.002445891951,50.9420044539935,"(50.9420044539935, -114.002445891951)"
,MON291,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,SOFTBALL 6,-114.168529736251,51.0735312271866,"(51.0735312271866, -114.168529736251)"
,PAT826,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PAT03,-114.175377451031,51.0618171227109,"(51.0618171227109, -114.175377451031)"
,PKD108,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5PKD04,-114.130189734531,51.0585592611023,"(51.0585592611023, -114.130189734531)"
,MLR409,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1MLR09,-114.096614248379,50.9164546731551,"(50.9164546731551, -114.096614248379)"
,GDL881,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,SOFTBALL 5A,-114.161948387151,51.0320094565267,"(51.0320094565267, -114.161948387151)"
,RUN259,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.963291268683,51.075221757873,"(51.075221757873, -113.963291268683)"
,RAN033,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1RAN08,-114.181214609804,51.1168936293783,"(51.1168936293783, -114.181214609804)"
,KEL006,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,WITH UPRIGHT,X5KEL03,-114.08688018162,50.9867280702457,"(50.9867280702457, -114.08688018162)"
,NEB844,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1NEB09,-113.945555687882,50.918287933962,"(50.918287933962, -113.945555687882)"
,EVE963,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EVE10,-114.118567630323,50.9209496643261,"(50.9209496643261, -114.118567630323)"
,MON291,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE,4,GOAL POST,STANDARD,SOCCER 18,-114.167269084706,51.0695303757925,"(51.0695303757925, -114.167269084706)"
,WLD772,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WLD07,-114.150077445751,51.0502074244454,"(51.0502074244454, -114.150077445751)"
PORTABLE,SCA867,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.100118296735,51.0398963237678,"(51.0398963237678, -114.100118296735)"
,THO706,,CALGARY PARKS,DEVELOPER CONSTRUCTION,IRRIGATION REPLACEMENT ONGOING,INSTALLED,4,GOAL POST,STANDARD,S1THO03,-114.061127508716,51.1044109454624,"(51.1044109454624, -114.061127508716)"
,DAL096,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1DAL11,-114.151362220685,51.1022631816634,"(51.1022631816634, -114.151362220685)"
,BED723,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1BED04,-114.08036705228,51.1309202176433,"(51.1309202176433, -114.08036705228)"
,SAD326,,CALGARY PARKS & CBE,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SAD01,-113.957812942956,51.1320423543135,"(51.1320423543135, -113.957812942956)"
,PAN443,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PAN09,-114.087897194383,51.1558894743652,"(51.1558894743652, -114.087897194383)"
,LKV526,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5LKV11,-114.128480977148,50.9976912388413,"(50.9976912388413, -114.128480977148)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,SAN759,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.093333452843,51.1358248806293,"(51.1358248806293, -114.093333452843)"
,MRT310,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-113.964599595849,51.115916017327,"(51.115916017327, -113.964599595849)"
,ABB560,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1ABB02,-113.931908854405,51.0579372011302,"(51.0579372011302, -113.931908854405)"
,ACA193,,OTHER SCHOOL BOARD,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5ACA25,-114.053595177895,50.9740638130453,"(50.9740638130453, -114.053595177895)"
,RIC700,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1RIC14,-114.125933152793,51.0243467884558,"(51.0243467884558, -114.125933152793)"
,SOW216,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1SOW05,-114.087551268952,50.9566317904426,"(50.9566317904426, -114.087551268952)"
XX ACR 2,MRL522,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MRL02,-113.974219597326,51.0591105262101,"(51.0591105262101, -113.974219597326)"
,SOV767,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5SOV03,-113.987745857691,51.0325799086662,"(51.0325799086662, -113.987745857691)"
,SIG744,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,1,BASKETBALL HOOP,NO BREAKDOWN,N/A,-114.179748476099,51.0254297874916,"(51.0254297874916, -114.179748476099)"
,DRG543,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,N/A,-114.019654183777,50.9291537961363,"(50.9291537961363, -114.019654183777)"
,BRE385,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5BRE12,-114.137635544603,51.1000570839256,"(51.1000570839256, -114.137635544603)"
,THO569,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1THO19,-114.081137827087,51.1026924771716,"(51.1026924771716, -114.081137827087)"
,TUS645,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TUS20,-114.24519706774,51.1162735557988,"(51.1162735557988, -114.24519706774)"
,CAN343,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1CAN20,-114.081805653898,50.9430014966106,"(50.9430014966106, -114.081805653898)"
,02F201,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1INL08,-114.177231032165,51.1520572623378,"(51.1520572623378, -114.177231032165)"
,LKB970,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5LKB19,-114.062284340301,50.9454163296161,"(50.9454163296161, -114.062284340301)"
,02F201,,CALGARY PARKS,CALGARY PARKS,GOAL POST IS MOVABLE BUT WILL NOT LEAVE SITE,ACTIVE,4,GOAL POST,STANDARD,S1INL04,-114.179563705023,51.1535828585271,"(51.1535828585271, -114.179563705023)"
,SHN386,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SHN08,-114.086009089223,50.9082135061837,"(50.9082135061837, -114.086009089223)"
,GBK201,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5GBK11,-114.144619572773,51.0236009467957,"(51.0236009467957, -114.144619572773)"
,TUS607,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TUS05,-114.243875407355,51.1237287789779,"(51.1237287789779, -114.243875407355)"
XX ACR 2,EVN011,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1EVN19,-114.108996060413,51.1785873219165,"(51.1785873219165, -114.108996060413)"
,BED621,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1BED12,-114.097307992641,51.1298021750085,"(51.1298021750085, -114.097307992641)"
,ERI830,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1ERI04,-113.966811049075,51.0215337289396,"(51.0215337289396, -113.966811049075)"
,VIS251,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5VIS06,-114.016479678492,51.0733584176628,"(51.0733584176628, -114.016479678492)"
,WHL493,,CALGARY RECREATION,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1WHL02,-114.104632538596,51.05944287968,"(51.05944287968, -114.104632538596)"
,DAL092,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5DAL15,-114.149601245484,51.106462561411,"(51.106462561411, -114.149601245484)"
3,SIL245,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1SIL20,-114.185789447586,51.1029140026805,"(51.1029140026805, -114.185789447586)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,HUN676,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,HUNLSE02,-114.074593118583,51.1233705531162,"(51.1233705531162, -114.074593118583)"
,HIW859,,CALGARY BOARD OF EDUCATION,CALGARY BOARD OF EDUCATION,,ACTIVE,4,GOAL POST,STANDARD,S5HIW12,-114.081133065521,51.090987878595,"(51.090987878595, -114.081133065521)"
,GDL612,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,4,GOAL POST,STANDARD,S6GDL07,-114.152626323719,51.0314380926318,"(51.0314380926318, -114.152626323719)"
,HAW006,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1HAW03,-114.17805462579,51.1325065593425,"(51.1325065593425, -114.17805462579)"
,TEM061,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1TEM08,-113.953059057046,51.0879230292452,"(51.0879230292452, -113.953059057046)"
,MLR629,,CALGARY PARKS & CSSB,CALGARY PARKS,,ACTIVE,5,PLAYERS BENCH,NO BREAKDOWN,B1MLR04,-114.086347462331,50.9203134707592,"(50.9203134707592, -114.086347462331)"
INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,MAL504,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,3,EQUIPMENT BOX,NO BREAKDOWN,N/A,-114.024570149506,51.0651723273646,"(51.0651723273646, -114.024570149506)"
,PKL530,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1PKL02,-114.026103512223,50.9161809667557,"(50.9161809667557, -114.026103512223)"
,LKB460,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,4,GOAL POST,STANDARD,S1LKB42,-114.042250064966,50.9373929730944,"(50.9373929730944, -114.042250064966)"
